股票代码,股票简称,流通市值,最新价,最新涨跌幅,所属同花顺行业,行业概念,事件概念,交易概念
300257.SZ,开山股份,142.55,14.94,0.269,机械设备-通用设备-其他通用设备,"地热能,冷链物流",,"深股通,半年报预增,富时罗素,融资融券,转融券标的,富时罗素股"
002060.SZ,粤水电,89.78,7.47,0.269,公用事业-电力-电能综合服务,"轨道交通,光伏,生物质能,抽水蓄能,风电,氢能源,储能,新能源,绿色电力,水利","PPP,新型城镇化,地方国资改革,乡村振兴",
833266.BJ,生物谷,7.79,7.50,0.267,医药生物-中药-中药Ⅲ,千金藤素,,高送转预期
000725.SZ,京东方A,1367.61,3.75,0.267,电子-光学光电子-面板,"超清视频,裸眼3D,智能电视,人工智能,物联网,互联网医疗,指纹技术,全面屏,MiniLED,智能终端,OLED,智能穿戴,智能医疗,触摸屏,电子纸,屏下指纹技术,虚拟现实,柔性屏,集成电路,医疗器械,芯片","新零售,小米,民营医院,苹果,健康中国,联想,地方国资改革,华为","深股通,国开行,富时罗素,融资融券,转融券标的,标普道琼斯A股,MSCI,富时罗素股"
002408.SZ,齐翔腾达,207.29,7.50,0.267,石油石化-石油加工贸易-石油加工,"环氧丙烷,氢能源,可降解塑料,MTBE,甲乙酮",油品升级,"深股通,融资融券,转融券标的,标普道琼斯A股"
601018.SH,宁波港,497.93,3.78,0.265,交通运输-港口航运-港口,"集装箱,航运港口","一带一路,地方国资改革,海洋经济","分拆上市意愿,富时罗素,融资融券,转融券标的,沪股通,标普道琼斯A股,MSCI,证金持股,富时罗素股"
301148.SZ,嘉戎技术,6.29,26.50,0.265,环保-环保-水务及水治理,污水处理,"新型城镇化,专精特新","新股与次新股,融资融券,转融券标的,注册制次新股"
000603.SZ,盛达资源,67.48,11.46,0.263,有色金属-工业金属-铅锌,"涉矿,黄金,小金属,金属锰,白银,文化传媒,金属锌,金属镍",,"深股通,富时罗素,融资融券,转融券标的,标普道琼斯A股,参股民营银行,富时罗素股"
600266.SH,城建发展,86.2,3.82,0.263,房地产-房地产开发-住宅开发,,"棚户区改造,地方国资改革","创投,融资融券,转融券标的,参股新三板,参股券商,富时罗素股,北交所"
601107.SH,四川成渝,82.4,3.81,0.263,交通运输-公路铁路运输-高速公路,充电桩,地方国资改革,"富时罗素,创投,融资融券,转融券标的,沪股通,标普道琼斯A股,富时罗素股"
002837.SZ,英维克,109.16,30.87,0.260,机械设备-专用设备-其他专用设备,"轨道交通,新能源汽车,新能源物流车,储能,数据中心,冷链物流,通信基站,充电桩,云计算","华为,军工",深股通
838030.BJ,德众汽车,3.36,3.85,0.260,交运设备-汽车服务-汽车服务Ⅲ,,,
600956.SH,新天绿能,33.55,11.60,0.259,公用事业-电力-新能源发电,"光伏,钒电池,抽水蓄能,风电,氢能源,储能,新能源,天然气,绿色电力",地方国资改革,沪股通
002250.SZ,联化科技,178.3,19.40,0.258,基础化工-化学制品-农药,"小额贷款,创新药",金改,"深股通,融资融券,转融券标的,MSCI,证金持股,富时罗素股"
688348.SH,昱能科技,106.58,584.38,0.257,电力设备-电力设备-光伏设备,光伏,,"新股与次新股,半年报预增,人民币贬值受益,融资融券,转融券标的,科创次新股"
605086.SH,龙高股份,9.97,19.49,0.257,基础化工-非金属材料-非金属材料Ⅲ,,"稀缺资源,地方国资改革",
605333.SH,沪光股份,19.51,31.18,0.257,交运设备-汽车零部件-汽车零部件Ⅲ,新能源汽车,"理想汽车,特斯拉",
002203.SZ,海亮股份,227.03,11.80,0.255,有色金属-工业金属-铜,"钒电池,铜冶炼,海水淡化,钴,小金属,稀有金属,金属铜,涉矿","工业4.0,海洋经济,特斯拉","深股通,富时罗素,参股银行,融资融券,转融券标的,标普道琼斯A股,富时罗素股"
002428.SZ,云南锗业,76.14,11.87,0.253,有色金属-小金属-其他小金属,"砷化镓,光伏,稀有金属,小金属","稀缺资源,军工","深股通,融资融券,转融券标的"
688425.SH,铁建重工,57.29,3.97,0.253,机械设备-专用设备-工程机械,"抽水蓄能,磁悬浮,高端装备","地方国资改革,央企国资改革","融资融券,转融券标的"
688630.SH,芯碁微装,51.54,79.70,0.252,机械设备-专用设备-其他专用设备,"光刻胶,OLED,高端装备",专精特新,"融资融券,转融券标的"
834415.BJ,恒拓开源,3.17,3.98,0.252,计算机-计算机应用-软件开发,"智能交通,大数据","百度,国产替代,国产软件",
300034.SZ,钢研高纳,217.52,48.00,0.251,国防军工-国防军工-航空装备,"航空航天,特钢,航空发动机,大飞机,轻型合金,新材料,核电,4D打印","军民融合,央企国资改革,地方国资改革,军工","深股通,富时罗素,融资融券,转融券标的,富时罗素股"
688071.SH,华依科技,20.32,56.27,0.249,机械设备-专用设备-其他专用设备,"新能源汽车,燃料电池,高端装备","比亚迪,专精特新","融资融券,转融券标的"
838670.BJ,恒进感应,3.11,20.40,0.246,机械设备-专用设备-其他专用设备,,,新股与次新股
300360.SZ,炬华科技,53.4,12.25,0.246,电力设备-电力设备-电气自控设备,"物联网,轨道交通,电力物联网,智能表,智能电网,能源互联网,虚拟电厂,边缘计算,医疗器械,充电桩","新基建,一带一路",创投
600028.SH,中国石化,3889.2,4.07,0.246,石油石化-石油加工贸易-石油加工,"页岩气,氢能源,天然气,可燃冰,聚丙烯,油气管网,油气开采","一带一路,地方国资改革,油品改革,油价上调,两桶油改革,央企国资改革","富时罗素,央企控股,融资融券,转融券标的,沪股通,标普道琼斯A股,中字头股票,MSCI,证金持股,富时罗素股"
002923.SZ,润都股份,30.13,16.39,0.245,医药生物-化学制药-化学制剂,"幽门螺杆菌,创新药,仿制药一致性评价,青蒿素,抗肿瘤,新型烟草",,
688696.SH,极米科技,156.55,347.56,0.245,家用电器-黑色家电-其他黑色家电,消费电子,"百度,专精特新","融资融券,转融券标的,沪股通"
605266.SH,健之佳,26.25,45.10,0.245,医药生物-医药商业-医药商业Ⅲ,医药电商,,参股保险
688233.SH,神工股份,48.06,57.66,0.243,电子-半导体及元件-半导体材料,"集成电路,芯片","中芯国际,专精特新","融资融券,转融券标的"
300098.SZ,高新兴,60.51,4.15,0.242,计算机-计算机应用-软件开发,"元宇宙,人工智能,物联网,工业互联网,汽车电子,虚拟现实,工业机器人,数据中心,5G,人脸识别,无人驾驶,安防,增强现实,车联网,机器人,电子车牌","比亚迪,百度,华为,腾讯,PPP,智慧城市","富时罗素,融资融券,转融券标的,富时罗素股"
688683.SH,莱尔科技,12.5,24.93,0.241,电子-消费电子-消费电子零部件及组装,集成电路,,"融资融券,转融券标的,养老金持股"
002075.SZ,沙钢股份,93.79,4.25,0.236,黑色金属-钢铁-特钢,特钢,,"深股通,富时罗素,融资融券,转融券标的,标普道琼斯A股,MSCI,富时罗素股"
601998.SH,中信银行,1450.64,4.26,0.235,银行-银行-股份制银行,,,"富时罗素,融资融券,转融券标的,沪股通,标普道琼斯A股,证金持股,富时罗素股,优先股"
601865.SH,福莱特,650.15,38.41,0.235,电力设备-电力设备-光伏设备,"光伏玻璃,光伏",一带一路,"富时罗素,融资融券,转融券标的,沪股通,标普道琼斯A股,MSCI"
002635.SZ,安洁科技,70.61,17.16,0.234,电子-消费电子-消费电子零部件及组装,"无线充电,MiniLED,元宇宙,WIN升级,智能终端,新能源汽车,OLED,虚拟现实,智能穿戴,5G,消费电子,无线耳机,充电桩,燃料电池,汽车电子","小米,特斯拉,苹果,谷歌,facebook,华为","深股通,半年报预增,人民币贬值受益,台湾股,富时罗素,融资融券,转融券标的,标普道琼斯A股,富时罗素股"
601898.SH,中煤能源,784.33,8.57,0.234,煤炭-煤炭开采加工-煤炭开采,"焦煤,煤化工,动力煤,煤炭,甲醇","地方国资改革,央企国资改革","半年报预增,富时罗素,央企控股,融资融券,转融券标的,沪股通,标普道琼斯A股,中字头股票,证金持股,富时罗素股"
603922.SH,金鸿顺,27.87,21.77,0.230,交运设备-汽车零部件-汽车零部件Ⅲ,"新能源汽车,汽车制造",,台湾股
830946.BJ,森萱医药,37.29,8.74,0.229,医药生物-化学制药-原料药,生物医药,地方国资改革,
000703.SZ,恒逸石化,320.95,8.80,0.228,基础化工-化工合成材料-涤纶,"PTA,可降解塑料,涤纶,新材料,互联网金融,大数据,锦纶","油品改革,一带一路,阿里巴巴","深股通,参股银行,融资融券,转融券标的,标普道琼斯A股,MSCI,富时罗素股"
600782.SH,新钢股份,140.3,4.40,0.228,黑色金属-钢铁-普钢,,地方国资改革,"分拆上市意愿,富时罗素,融资融券,转融券标的,沪股通,标普道琼斯A股,富时罗素股"
688299.SH,长阳科技,40.79,17.88,0.224,电子-光学光电子-面板,"MiniLED,太阳能,新材料",华为,"融资融券,转融券标的"
601658.SH,邮储银行,509.61,4.52,0.222,银行-银行-国有大型银行,,,"融资融券,转融券标的,沪股通,MSCI"
300839.SZ,博汇股份,10.87,13.73,0.219,石油石化-石油加工贸易-石油加工,"新材料,锂电原料",,高送转预期
688059.SH,华锐精密,34.05,137.76,0.218,机械设备-通用设备-金属制品,,专精特新,"融资融券,转融券标的"
688287.SH,观典防务,15.5,13.80,0.218,国防军工-国防军工-航空装备,"无人机,大数据",军工,"新股与次新股,融资融券,转融券标的,科创次新股"
300587.SZ,天铁股份,128.45,13.82,0.218,基础化工-化工合成材料-其他橡胶制品,"锂电池,高铁,轨道交通,铁路基建,噪声防治,地震",,"深股通,送转填权,创业板重组松绑"
002081.SZ,金螳螂,122.04,4.63,0.217,建筑装饰-建筑装饰-装饰园林,"装配式建筑,电子商务","杭州亚运会,PPP,冬奥会","深股通,富时罗素,融资融券,转融券标的,标普道琼斯A股,富时罗素股"
002287.SZ,奇正藏药,122.57,23.20,0.216,医药生物-中药-中药Ⅲ,"冬虫夏草,生物医药,中医药",,"深股通,融资融券,转融券标的,富时罗素股"
300124.SZ,汇川技术,1491.01,65.14,0.215,机械设备-自动化设备-工控设备,"换电,轨道交通,工业互联网,新能源汽车,工业机器人,储能,工控信息安全,工业母机,电机电控,新能源整车,机器人,机器视觉,仪电仪表","新基建,工业4.0,小鹏汽车","深股通,富时罗素,融资融券,转融券标的,MSCI,富时罗素股"
600428.SH,中远海特,100.46,4.68,0.214,交通运输-港口航运-航运,航运,"油价下调,航运系,中远系,一带一路,地方国资改革,进口博览会,央企国资改革,海洋经济","央企控股,融资融券,转融券标的,中字头股票,富时罗素股"
603997.SH,继峰股份,124.46,14.13,0.213,交运设备-汽车零部件-汽车零部件Ⅲ,新能源汽车,"理想汽车,特斯拉",标普道琼斯A股
300930.SZ,屹通新材,11.18,37.90,0.212,有色金属-金属新材料-其他金属新材料,"金属回收,节能减排,新材料","国产替代,专精特新","融资融券,转融券标的,参股民营银行"
000088.SZ,盐田港,108.86,4.84,0.207,交通运输-港口航运-港口,"冷链物流,航运港口","统一大市场,一带一路,地方国资改革","深股通,富时罗素,融资融券,转融券标的,标普道琼斯A股,富时罗素股"
605319.SH,无锡振华,10.16,14.51,0.207,交运设备-汽车零部件-汽车零部件Ⅲ,新能源汽车,"理想汽车,特斯拉",
000598.SZ,兴蓉环境,143.71,4.84,0.207,环保-环保-水务及水治理,"再生水,海水淡化,固废处理,污水处理,垃圾发电,节能环保,地下管网","PPP,地方国资改革,美丽中国,水价改革","深股通,国开行,富时罗素,融资融券,转融券标的,标普道琼斯A股,MSCI,证金持股,富时罗素股"
300055.SZ,万邦达,60.77,9.77,0.205,石油石化-石油加工贸易-石油加工,"煤化工,固废处理,污水处理,盐湖提锂,节能环保,新材料,医疗废物处理,膜材料","PPP,美丽中国","深股通,融资融券,转融券标的,富时罗素股"
600039.SH,四川路桥,461.76,9.80,0.205,建筑装饰-建筑装饰-基础建设,"石墨烯,锂电池,碳交易,铁矿石,正极材料,涉矿","PPP,一带一路,地方国资改革,碳中和","富时罗素,融资融券,转融券标的,沪股通,标普道琼斯A股,MSCI,富时罗素股"
300888.SZ,稳健医疗,94.8,69.68,0.201,纺织服装-纺织制造-其他纺织,"口罩,网络直播,跨境电商,医疗器械,电子商务","三胎,新冠检测","深股通,融资融券,转融券标的"
601888.SH,中国中免,3913.74,200.45,0.200,商贸零售-零售-旅游零售,"免税店,奢侈品,电子商务","大消费,地方国资改革,五一出境游,央企国资改革","富时罗素,央企控股,融资融券,转融券标的,沪股通,标普道琼斯A股,中字头股票,MSCI,证金持股,富时罗素股"
835179.BJ,凯德石英,8.25,20.15,0.199,基础化工-非金属材料-非金属材料Ⅲ,,,"新股与次新股,高送转预期"
300492.SZ,华图山鼎,38.46,35.27,0.199,建筑装饰-建筑装饰-工程咨询服务,"精装修,节能环保,跨境电商",,
830832.BJ,齐鲁华信,5.5,5.03,0.199,基础化工-非金属材料-非金属材料Ⅲ,新材料,,
430198.BJ,微创光电,3.29,5.09,0.197,计算机-计算机设备-计算机设备Ⅲ,安防,,
002519.SZ,银河电子,51.53,5.08,0.197,家用电器-黑色家电-其他黑色家电,"超清视频,换电,新能源汽车,智能电网,储能,数字电视,充电桩,高压快充","军民融合,比亚迪,军工,特斯拉,宁德时代,三网融合,新基建,阅兵,航天军工","创投,半年报预增"
002226.SZ,江南化工,68.96,5.14,0.195,基础化工-化学制品-民爆用品,"手势识别,人工智能,人机交互,太阳能,光伏,风电,民爆,新能源,服务机器人,机器人","专精特新,中兵系,地方国资改革,央企国资改革","深股通,创投,标普道琼斯A股,独角兽"
002563.SZ,森马服饰,96.87,5.15,0.195,纺织服装-服装家纺-服装,"网络直播,电子商务","新零售,大消费,网红经济,三胎,社区团购","深股通,富时罗素,融资融券,转融券标的,标普道琼斯A股,MSCI,富时罗素股"
836675.BJ,秉扬科技,4.0,5.13,0.195,基础化工-非金属材料-非金属材料Ⅲ,,,
300182.SZ,捷成股份,106.99,5.16,0.194,传媒-传媒-影视院线,"超清视频,元宇宙,影视娱乐,虚拟数字人,网络视频,虚拟现实,增强现实,广播电视,数据存储,电子信息,知识产权保护,文化传媒","冬奥会,三网融合,腾讯,华为,国产软件,数字经济,阅兵,抖音","深股通,富时罗素,融资融券,转融券标的,富时罗素股"
688345.SH,博力威,17.51,72.59,0.193,电力设备-电力设备-电池,"锂电池,储能",,"融资融券,转融券标的"
000783.SZ,长江证券,286.45,5.18,0.193,非银金融-证券-证券Ⅲ,,武汉金改,"深股通,富时罗素,融资融券,转融券标的,参股新三板,标普道琼斯A股,MSCI,参股基金,证金持股,富时罗素股"
300340.SZ,科恒股份,28.88,15.69,0.192,电力设备-电力设备-电池,"锂电池,稀土永磁,新能源汽车,生物医药,尾气治理,小金属,正极材料,锂电设备,质子交换膜,燃料电池","稀缺资源,宁德时代,比亚迪",股权转让
603609.SH,禾丰股份,95.47,10.42,0.192,农林牧渔-农产品加工-饲料,"养鸡,生态农业,饲料,猪肉",宠物经济,"富时罗素,融资融券,转融券标的,沪股通,标普道琼斯A股,富时罗素股"
600202.SH,哈空调,20.16,5.26,0.191,机械设备-通用设备-制冷空调设备,"核电,超超临界发电","一带一路,地方国资改革",
000700.SZ,模塑科技,48.42,5.28,0.190,交运设备-汽车零部件-汽车零部件Ⅲ,北汽新能源,"蔚来汽车,民营医院,恒大,特斯拉","融资融券,转融券标的"
